source_table,row_id,column_name,value,deleted_row
projects,3b2274e9-4c58-4ec0-8d69-31f0679b2787,description,,
projects,2ea32190-1fcf-4118-9f7a-ecd9d68f92a5,description,,
projects,4c271310-7806-4046-8cb1-ddd03420c5e0,description,,
projects,b4add415-feda-4773-9c60-349f7f0de097,description,,
projects,4e7e36b3-fca0-4747-a935-7ba6e2299ca7,description,,
projects,d78b669b-7c11-4cd9-bee0-51eed3007edc,description,,
projects,4db480f1-5b5b-4611-884f-f0bcc38cf42d,intended_outcome,,
projects,693fee23-2762-4f00-b76a-b2b9c5411fcc,intended_outcome,Be able to manage all personal data like an all-in-one planning/CRM/journal/heath app.,
projects,ea68d9fd-278f-4908-a2b3-81c97de756da,intended_outcome,Foreman (worker/issue orchestration) + Observer bundle patterns.,
projects,e6fb2aaf-733f-4b77-8123-d214b90fa238,intended_outcome,A Linux-distro-style packaging of Amplifier (with Sam).,
projects,35412708-cd7c-4c68-a39f-ca89aea5ade2,intended_outcome,Skills/routines framework + program routine runner.,
projects,a384618f-96c6-4ad0-ae79-6f43ec54f2b5,intended_outcome,Knowledge Transfer Assistant + curriculum generation.,
projects,c1d87381-5c01-459f-8f93-c4bb9b450916,intended_outcome,,
projects,9dd68fa2-8f12-47a3-9c7b-6b74c0bf9992,intended_outcome,Let the team provision Azure infra/apps without SC-ALT accounts via the 'Stacks' abstraction (ACA + Postgres).,
projects,d5f8fb75-ba6d-4a26-9795-0b42c1a139fb,intended_outcome,"The core Amplifier LLM-agent framework — bundles, profiles, context, tools.",
projects,a1c1ddde-89fe-409e-8f44-1e80f973ef30,intended_outcome,"Community-owned, self-hosted Kubernetes infrastructure communities steward — the flagship Wild Cloud platform (mywildcloud.org), managed by the Wild Central appliance.",
projects,0ea6dc19-e9cc-4b7a-90c5-318381e4da75,intended_outcome,The management appliance/control plane that provisions and operates a Wild Cloud cluster.,
projects,9533d3ec-6213-473b-9a9c-6417a30a30d7,intended_outcome,"Fund CSTF via grants, individual donors, and corporate sponsorship — 12-mo target $150k, <40% from any single source.",
projects,19b68717-a88a-4512-be7b-d39ac3754e94,intended_outcome,"Build CSTF's relationships, visibility, and volunteer pipeline across the civil-tech ecosystem.",
projects,929d892e-b8ba-43e7-a74b-132682a19b8b,intended_outcome,"A curated catalog of vetted open-source apps for civil society (comms, collaboration, governance/voting, event/volunteer/membership/grant tools).",
projects,19cbd6f3-c84e-4250-a37f-583c129fb4c6,intended_outcome,Migrate Amplifier bundles to community-standard assistant models (e.g. OpenCode).,
projects,b731afde-f3f5-4e8c-a30e-e8a3789ff730,intended_outcome,"A structural framework for the universal architecture of political power (tri-vertex state/moral/commercial pyramid) plus the PVCS spec for a parallel civil substrate so incumbent institutions atrophy through comparative inferiority, not reform.",
projects,70aadb12-3001-4b81-aa72-a41c0c2627be,intended_outcome,"CSTF collaboration for documentation, transmission, and responsible digitization of Tongan knowledge, language, and heritage using documentary media and ethical, open AI.",
projects,aff2f276-97be-4a74-8cb2-12fd0c463fe8,intended_outcome,"Research and track end-to-end verifiable voting systems for civil society (Helios, ElectionGuard).",
tasks,4c7d2f03-7ab3-4308-b9fb-b81cdfbcc504,context,,
projects,79287625-ebda-433d-af86-cab2dd5b8277,intended_outcome,Personal Amplifier daemon (amplifierd) separating HOW (profile) from WHAT (working dir).,
projects,a6ae08be-73c2-430f-afcb-9019aab546ee,intended_outcome,"LiteLLM-style gateway: provider mgmt, virtual keys, auto model routing / policies / learning.",
projects,d20ba35e-10d4-430f-aa28-58aba41bdaa6,intended_outcome,"Regular, complete bowel movements without constipation.",
projects,d6ba9cf9-7475-48f1-bfb3-50520e9cdb6a,intended_outcome,,
projects,c76d0fb8-bed6-4e1b-a0b4-2f93441ccf97,intended_outcome,Conversational agent + domain task detection/execution agents (design).,
projects,a25a013c-f983-4219-aaa4-519f081748f9,intended_outcome,"Experiments: meta-prompting, plan generation, episodic memory.",
projects,20ee034e-e9ae-47ae-8ab4-42b3a2bc6963,intended_outcome,Better chatbot using synthetic memories.,
projects,1dcdb06b-2dae-4dc2-9b51-cce8f20cbe54,intended_outcome,Prompt optimization / telemetry.,
projects,e438c91f-2820-4941-8cef-fabdbe02d854,intended_outcome,Infinite Chat experiments.,
projects,c07f3b25-b5f8-4186-9ea6-157c5350eccc,intended_outcome,Academic research assistant exploration.,
projects,b6229813-d410-42fd-986a-e109522704e2,intended_outcome,,
projects,0b58c6a1-73ac-4c24-accb-97026c1396f9,intended_outcome,Discover what runs well on edge models; edge-specific bundles.,
projects,609fdd13-6537-4beb-9b5c-f6031dd8353b,intended_outcome,Sandboxed dev/test environments; workspace-as-remote-shell.,
projects,3b2274e9-4c58-4ec0-8d69-31f0679b2787,intended_outcome,Agents/bundles as swappable microservices; fleet as microservices; agent-to-agent across machines.,
projects,2ea32190-1fcf-4118-9f7a-ecd9d68f92a5,intended_outcome,"Provider / credentials / CRM / data services, managed reverse proxy, podman-systemd orchestration.",
projects,4c271310-7806-4046-8cb1-ddd03420c5e0,intended_outcome,Prototype an AI-chat experience grounded in the norms/beliefs of the diverse communities a user belongs to — a communitarian voice between universal and personalized.,
projects,b4add415-feda-4773-9c60-349f7f0de097,intended_outcome,"A personal intelligence/agent system (OpenClaw): Control UI, embedded terminal, and agent orchestration for one's own environment.",
projects,4e7e36b3-fca0-4747-a935-7ba6e2299ca7,intended_outcome,,
projects,d78b669b-7c11-4cd9-bee0-51eed3007edc,intended_outcome,,
tasks,5dc12775-3699-457b-b18c-d2002e3e0e5e,context,,
tasks,02f73a85-f4bc-4d34-83bd-444fcaf566b1,context,,
tasks,ddd721f9-ac94-4ca0-bc6c-d2ec010d30b1,context,,
tasks,d18890ea-d315-4f1b-9ea5-48ce25342d05,context,,
tasks,40087cf9-6c5d-4c9a-bdaf-6236fec6ac18,context,,
tasks,ae6f989f-54f5-420c-80b0-2e6c676a52c2,context,,
tasks,b82d0e6d-74cf-41b3-a3b3-f34aa6e646c1,context,,
tasks,573ec244-4611-46db-8ddf-0fc14c41b338,context,,
tasks,1ddf02af-8d8a-4992-9eff-47221f3fa074,context,,
tasks,d5c57b42-e38e-41eb-8d38-a4cd9d45d454,context,,
tasks,9bfe4bd0-c319-42f0-a8bd-fe8ed5460b3c,context,,
tasks,98a4e199-535b-4ab2-a224-71d6784f285a,context,,
tasks,4db5bbd0-e854-4ee1-9d5e-00e81359f7e9,context,,
tasks,776e640d-9cbb-4add-a155-135160d05784,context,,
tasks,e916ee24-82fe-42f0-9304-b03fbd9d6c82,context,,
tasks,df99650b-13d2-4df1-9232-cf87bcf7489f,context,,
tasks,1cc26393-e989-4ede-90b3-2486178a84a2,context,,
tasks,5f58395d-c0a1-4494-8e71-85c88bd21547,context,,
tasks,e3395ec5-983e-435c-a401-5e3a2fbde8f7,context,,
tasks,5c16cc49-9353-46d3-823c-08a1b201aac9,context,,
tasks,c8e96383-b59f-4468-b6ba-43ea39cdf726,context,,
tasks,d407e02c-be0f-4750-a617-4d58488ef808,context,,
tasks,352b920c-2aa0-4ca9-bbb7-84ae00dd214c,context,,
tasks,719ba43d-71f8-4199-bad2-28e7f45bda53,context,,
tasks,907bd94f-3423-40ac-81a2-da214b99709e,context,,
tasks,c111dd1c-2a0c-4b96-9995-09de136f3a77,context,,
tasks,44615246-b4a6-47f8-b714-1d1f01d63fa5,context,,
tasks,ab208aff-c949-4c70-b28e-31cc3da91a29,context,,
tasks,c9c47928-7b0c-46be-b5d7-4e455dd1a94c,context,,
tasks,754680f4-ae9e-423c-be1b-65c90f2e4c26,context,,
tasks,f45c38a6-4625-4930-8f49-82478fcc3daa,context,,
tasks,6ccb3b93-9661-4282-91be-3668d17a3916,context,,
tasks,0984c7b8-1da7-4e88-9fc3-ce6610320354,context,,
tasks,cbfa0749-49ab-4b52-b534-32da9d22a6b5,context,,
tasks,1b9854c1-7222-4b4f-80b2-5d7609076b15,context,,
tasks,46ded312-f55b-4957-82d2-8c52e002b0aa,context,,
tasks,867c5377-8c7c-4767-8a2d-476a05f67e70,context,,
tasks,9e6af01a-660a-4f86-b7d3-25aaeb559822,context,,
tasks,dba7f628-3d2d-4715-8ce6-01edb5b20b04,context,,
tasks,daea8ec5-3084-481f-a8d1-a755d9311ff1,context,,
tasks,dd24495f-0057-4c16-bfd5-ca271ca144fa,context,,
tasks,0ca37b8f-2a3b-4140-b558-ed229f74a794,context,,
tasks,ec4f816c-b824-4ff4-86df-09814f0f8920,context,,
tasks,babea3bd-5ab5-46b1-a9b1-ecc8f2e9fb42,context,,
tasks,61e45383-cc26-4f4d-a0e6-8238e7c7e5a5,context,,
tasks,e4b786f4-84bf-4188-abf3-4cef32cf8446,context,,
tasks,4d279758-0aef-4872-9c90-f4fcac130b6a,context,,
tasks,a68e5c2c-e9b9-46d5-9be9-2cd2a07f141d,context,,
tasks,1454aacb-c7db-4c8f-9afa-f1db845746ed,context,,
tasks,048fa9fb-47ea-4052-bc45-039604421780,context,,
tasks,716e0b7f-fe9d-4e4b-a43c-62bb25fbbecc,context,,
tasks,7337b02c-012c-40a2-bdef-f8a44289c14c,context,,
tasks,d88b800f-d043-4f99-8920-5c55cfdd5ba8,context,,
tasks,046dc0c4-9b41-4109-9db6-28df0850a7ce,context,,
tasks,8fe0160b-4f61-49d9-8c68-441be6f0d432,context,,
tasks,1735db39-9706-4e5f-a31c-a44f72feb64a,context,,
tasks,b09840b5-a1b9-4727-b22c-9d0e9ce533c8,context,,
tasks,8e54e621-b53b-454c-a7af-2711dbe338dd,context,,
tasks,78397cac-1f2e-45ee-8842-795c29affb06,context,,
tasks,ddec6f22-961d-4b7b-a3e5-47761112cfca,context,,
tasks,a3f9418b-e26c-4a69-a596-69cc49a97e2f,context,,
tasks,25165402-b191-46c6-ac3e-6bc35d5e984e,context,,
tasks,e3ef56d6-9ac6-4a42-ba1b-db5bb5e56c03,context,,
tasks,d3888d5b-3488-4d0c-8192-efae26573c19,context,,
tasks,ce7a478a-7702-4e5e-8718-4a5e413b0be8,context,,
tasks,7e858854-5c5f-4722-829f-575dd646bdaf,context,,
tasks,b6d577ee-57c3-4c5c-9011-c46a3190d5aa,context,,
tasks,3508e065-bb83-40b1-b283-7bed02a4b521,context,,
tasks,64f7af2b-23ee-4a01-9d7f-2782b5bc132a,context,,
tasks,dc046585-f327-4508-8ce3-57e9a29c8bd2,context,,
tasks,3a437fff-0c52-4508-824f-16fdd3adbea4,context,,
tasks,2f46e960-dafc-408e-b4d2-fc566bea9543,context,,
tasks,354b63b6-7dbb-4eb6-9ed7-45f91cca4d2a,context,,
tasks,6ba4c74b-c40e-4797-bd07-f73062487983,context,,
tasks,fc3a150e-9727-488d-88cb-6b32e1634d8d,context,,
tasks,564fb640-6d5f-4055-ae31-edb40afba912,context,,
tasks,f3b2f93a-65b9-4bb4-9540-2740fd3a736a,context,,
tasks,6f1a5828-dd7b-43f3-820a-c763b23985b4,context,,
tasks,b601b0a6-b6ae-4193-9f01-97bff4115f71,context,,
tasks,3d23e06a-9f61-4085-9641-bc0b759c27c2,context,,
tasks,3058f340-d994-48a9-974c-ba39b6fb676c,context,,
tasks,0d5bf2e2-ae29-40bd-b4fa-145bdc4674c5,context,,
tasks,a281880c-2d7e-447d-a039-8230e76d1f37,context,,
tasks,0c228f2e-6944-419a-9935-dea0b60c25fc,context,,
tasks,61f9a339-e74e-4daa-a34a-6dd52d639128,context,,
tasks,81171dd0-e7c3-42f5-a949-b9c820ece272,context,,
tasks,ddee55dc-92a8-46ae-845f-ad0a02de3035,context,,
tasks,0b8ec4b8-428e-425f-9601-8d1befaf945d,context,,
tasks,2d30308d-c561-467b-83dd-12b90249bef1,context,,
tasks,92c5f5bc-cf1a-4d8b-a6d2-138dde9bf0fb,context,,
tasks,61916218-efad-46f0-ade1-40c1747e49b4,context,,
tasks,d6940f7d-ff0f-4810-b939-ced0a6d3b082,context,,
tasks,3cb15f61-a3dd-4c92-bd81-be3ededd8ce2,context,,
tasks,6c51b6a0-2206-45bd-9989-e5f41bfd83b4,context,,
tasks,87c655b8-3117-4f39-96b0-2adf3c5bc383,context,,
tasks,74ee6afe-a46f-44ad-8fd1-6ec3cfe90bb5,context,,
tasks,0ed0be97-f4d4-4085-bf6a-343dff514107,context,,
tasks,244cc329-4ade-4d7c-8e7b-10b0b55085a7,context,,
tasks,a6095540-627d-4f28-9925-dd83b7658184,context,,
tasks,7001c534-1ebd-4d5f-ae46-a3afa0eb0c73,context,,
tasks,4c22de84-f2ca-4d51-bdda-3970bfeca99d,context,,
tasks,4280c05d-ebbb-4cf1-8ac5-8efa4a553e24,context,,
tasks,f1e965e9-b46d-436a-bab8-778d796eda83,context,,
tasks,28329d3a-db37-477a-afd8-a863154fb26b,context,,
tasks,d11416a9-b0a4-4618-99f2-fdcad5246f48,context,,
tasks,0b6ef7bf-ff5c-4500-92d8-6e2aa9ad58c9,context,,
tasks,b65c1230-c030-4ef6-8f2e-f5c63e602654,context,,
tasks,e19017d3-49bb-4ffa-9cd5-b5933fafcdbe,context,,
tasks,5464380b-199e-4afb-998e-5d7a13aa8ad4,context,,
tasks,8e579b2e-ccbd-42d6-821f-1d32aeb77fc8,context,,
tasks,fa58d59e-25b1-4d04-bd40-78f0ae6ad9ea,context,,
tasks,dc7a69c8-b645-42b2-8730-0454171f9750,context,,
tasks,75008b1e-0be8-459f-b70b-65e6362a0a19,context,,
tasks,1814189c-9e84-4dbe-861d-e3dfb26f6747,context,,
tasks,41636b9c-eaed-4278-bafc-34d4753a614c,context,,
tasks,86b4d111-5eca-4da8-bb10-71738fa502bb,context,,
tasks,1d76e2f2-8ed2-4b05-b2d2-dd5931fac20c,context,,
tasks,ca0ac81e-57a8-4812-8798-8291f103527b,context,,
tasks,2c771221-b19f-48e0-8728-462201280997,context,,
tasks,c7470ce9-ac34-4486-9cf5-d11a8f3fdcbc,context,,
tasks,43a18876-a122-415d-88af-6129eeaa7837,context,,
tasks,5a994a57-01dc-454a-af0c-3c1ec56a9c9d,context,,
tasks,600b73d5-5ec4-4162-af0b-6d5da7e94884,context,,
tasks,07451e32-338d-4e32-88d6-a2acb1dc1c9d,context,,
tasks,a5f48ffd-8d41-4b82-9bb4-163d9408f4d3,context,,
tasks,58e437b0-4dab-454f-b69d-32b9766fe47a,context,,
tasks,bfa205f5-decd-423e-8640-235b95aa54c0,context,,
tasks,bbfb9ee6-60e4-4eea-b477-95c293cb9618,context,,
tasks,b5cf9b62-d6e8-4457-b765-1719b043ee1e,context,,
tasks,11a75a16-1737-497d-ab03-617d9b311ff4,context,,
tasks,788d26e8-1f89-4fb4-bbb5-a8fc574e5260,context,,
tasks,c9c0e9af-d83c-44e8-a447-a68133ae38b6,context,,
tasks,dadc6470-4a27-425b-81e7-b9da0c26859c,context,,
tasks,1b275f58-64ab-4542-a5f3-b6bba86c996e,context,,
tasks,7a35a08e-13f5-4780-b9a4-c555583f0dd0,context,,
tasks,a6ebf235-ea86-426f-9b2b-86d6a384440a,context,,
tasks,e9db5f52-51a0-42c9-8b24-e418b39d4247,context,,
tasks,ddd83455-1b5b-4d26-be1e-4043424d1f57,context,,
tasks,a0553e44-8feb-4f18-b895-50909f71925c,context,,
tasks,f417d2be-6708-45df-a921-c7b47c030694,context,,
tasks,e7e2fc3c-cf81-4ac2-adf9-0421ead7292f,context,,
tasks,2438f29a-8840-4c8f-a8ee-7424aa940e58,context,,
tasks,d2410946-1be1-4168-8fd9-9e6eaeff4986,context,,
tasks,68d0435e-da42-4a5f-8d17-c4afa39b53d8,context,,
tasks,13964768-a002-432f-88ff-ee069cbe0af4,context,,
tasks,6eba96ad-9182-43c0-aa3c-bdeaee0bc19f,context,,
tasks,89cd1b5e-9b80-49f9-a07b-39f535f6bca0,context,,
tasks,4f213d1d-ab49-4965-93e7-f72177c1dda7,context,,
tasks,72676a91-5a5a-46ff-bc70-47afd11f7df9,context,@calls,
tasks,b8783a28-615f-4223-9e42-05cf37337e50,context,@calls,
tasks,04d633cc-1313-42e3-b2bc-3a7919cdd064,context,,
tasks,47f224ca-8276-4eb8-a0d1-0b3bbf9def45,context,,
tasks,a1e2eb39-17c3-4df2-8e04-67e4d9012495,context,,
tasks,f8df9f96-4710-4b0c-aae0-721aa9ec8f2e,context,,
tasks,4a046c7c-e06d-4678-98c7-0a051f243650,context,,
tasks,bbdc20ea-8c2a-4b05-b203-cf2950123af0,context,,
tasks,48006b52-48d7-47c8-8d64-1b46dad0fbaa,context,,
tasks,a56ffeee-5606-4fa2-9977-d51c19b3dc65,context,,
tasks,a62822e9-52ed-4693-a54f-090f8935252d,context,,
tasks,c8dbc068-6d13-4571-a899-a36efc5efc11,context,,
tasks,85b4c986-bed5-4f57-84c4-a296ad988544,context,,
tasks,ccd8d1c8-c911-4980-8551-399843408223,context,,
tasks,cd0591e4-38eb-4d7b-9d74-b33d96855671,context,,
tasks,e06632a3-467e-4f7c-a2d1-dc04842a60c8,context,,
tasks,b70f4dde-fa3b-42d6-bc07-f70eecd3d6fb,context,,
tasks,8b1e1eb7-333d-4452-8640-0583b3f78662,context,,
tasks,73e01d4e-a7e7-4344-81bc-a08285fa1b89,context,,
tasks,89767260-1d3b-4a80-9aca-71394521871b,context,,
tasks,ef1aca4a-4736-43c6-9e9d-d4455c8aae78,context,,
tasks,a285db3b-20d7-41a9-b970-1414bd47b400,context,,
tasks,977447ac-7822-43e2-beb0-591861abc952,context,,
tasks,dd766765-2a99-4d6a-81f9-6c4471aa4d08,context,,
tasks,21f453a0-cca6-4ff7-935e-fdfa794fb4de,context,,
tasks,5b13946d-ce63-4841-8449-318562fe6a11,context,,
tasks,4ea5c41a-e40a-4b68-987f-15dff9b7bfb6,context,,
tasks,91b0e542-8b8f-4be2-9c03-dcd9b75dc9f7,context,,
tasks,f12d4937-7998-4526-a172-9b4ff1b1a73a,context,,
tasks,7594cd01-3fe9-4413-bdb2-a83cc7eecba1,context,,
tasks,ff80593f-6195-4587-bd53-f4414a11dee7,context,,
tasks,993329e2-c196-4e8a-801c-0ab5d5df13ec,context,,
tasks,6d49ec68-09e6-4a14-b5a4-bc9f3764c7e2,context,,
tasks,9822fa18-1f9c-4694-902e-45b04f172545,context,,
tasks,493b6eb6-bf1b-48aa-891f-aff50792ba64,context,,
tasks,49ccb2db-bf75-401d-b333-c4e20f5379bb,context,,
tasks,3a5962b4-8905-4d43-8dc2-b83b5a93612e,context,,
tasks,4c7959f9-7306-47b1-a8a8-a4cfc127cdfc,context,,
tasks,4ee55ce4-3cec-4530-8c07-1080deeec8a8,context,,
tasks,db2eba73-6a9f-478e-bc7c-fc3788d94577,context,,
tasks,b0a9d567-3bae-4f90-9e66-ada1b61ddc67,context,,
tasks,be4f69e4-0161-42b0-abcf-265dac96284c,context,,
tasks,ca6bcdaa-77d3-4406-9bc9-f6363fe65f12,context,,
tasks,8e8fae99-bdbb-441b-88a8-b41db0f159ca,context,,
tasks,437d4738-8895-4f8d-a91e-b59fdbc2fc4b,context,,
tasks,a9cb23b8-c4f7-40ac-869a-b2163b0610cf,context,,
tasks,06e45209-ce5e-4371-818b-6b1f77ded45a,context,,
tasks,424a2c58-f196-409c-aad5-e31f82fff58a,context,,
tasks,6d55549b-b7cc-4fe0-9c23-5a093b634b4e,context,,
tasks,4d3971bc-6ff1-4160-ad42-cb06e1493fe7,context,,
tasks,5ba53d62-6224-497a-a264-3a6573486ead,context,,
tasks,4f52202e-190a-4135-8c41-79eafa2a85c7,context,,
tasks,baef0763-756c-4c0c-8287-e851c2edc023,context,,
tasks,c29f489b-7fe9-47db-977c-572ff9074f6f,context,,
tasks,466e8c6f-939f-426c-87c3-d3713ee73473,context,,
tasks,0ce94a22-346a-4432-b046-d28ecd335aa5,context,,
tasks,5d0b9b80-fcd1-410a-9f33-261fbfc66d93,context,,
tasks,52d3ae07-9f46-4724-bdab-0e337a116056,context,,
tasks,238d59f9-fe55-4a4c-93a4-8d9909ee67c7,context,,
tasks,747e59a8-b553-45c4-8282-686734f9f7c5,context,,
tasks,717ad8d4-ce3b-4086-80c0-87c16ca00784,context,,
tasks,18e08a38-7005-4772-81ce-3c0cd3c3857b,context,,
tasks,c758312a-236d-4c78-9177-e06d3674867b,context,,
tasks,618b9f12-9149-4c4a-995b-3b3676a58046,context,,
tasks,19694cd9-ead6-4350-a185-83d78e349299,context,,
tasks,69dfcd37-fd55-4604-8a39-35125f9f9c0b,context,,
tasks,3f13ab21-3304-4b0a-84bf-c93a1d01a1ba,context,,
tasks,55772b37-a5ca-49e6-bb7e-56ec3157fec9,context,,
tasks,5b53f4ee-bd47-4b6d-abfa-8faefb02ef8c,context,,
tasks,4630faf0-6006-4dd6-b07a-a2d71f6a6cb8,context,,
tasks,b8f3f7ca-e8e5-4c46-a8b6-e5d892a2fb7a,context,,
tasks,2055816a-dc5a-4ac8-87ea-57d62f22b791,context,,
tasks,08e19873-5ea9-4efc-a4a8-024e29f4a630,context,,
tasks,36b4e066-04b7-4b8e-97e0-926c951fec36,context,,
tasks,9f53b66b-ef1d-4d15-bfd3-2390c5779b61,context,,
tasks,33e9198a-742a-4573-8def-3f5ca41093a0,context,,
tasks,2f9fd42b-4a13-4840-8a27-2b39d3fdbe7e,context,,
tasks,8bfd42ba-c126-49d7-a814-e3148ca7a84a,context,,
tasks,ec2ca7fe-4ecd-40aa-939a-d18b5bb2ce0d,context,,
tasks,631ea343-60c3-49ae-8e6f-a5dba6b74749,context,,
tasks,c1897693-e8fc-4ae9-b1ae-c66ea97310da,context,,
tasks,66f13553-9009-4593-a7b3-7fe14d8e5881,context,,
tasks,4ebc119a-425a-4699-81dc-8031ea80e384,context,,
tasks,f4e728c0-30a6-4d7a-a647-91ac08ccce7b,context,,
tasks,7fcf3ade-1f07-4868-aa00-e8c64fdc68a8,context,,
tasks,01d7af29-2b55-4a7d-9b1a-2bde792e6416,context,,
tasks,dbf8ea24-d660-40a9-a4af-61070c511f4a,context,,
tasks,26b9bb51-5411-4188-9c65-ade926fee5d7,context,,
tasks,306a9758-fe49-4297-b5af-9158ed694424,context,,
tasks,b726b0c0-d8ef-4175-844d-34c1af839c28,context,,
tasks,4c675519-8545-489d-b8b7-503ee6efce67,context,,
tasks,e54228c3-9bb3-4f0a-82cf-940c2fb00f85,context,,
tasks,584c712a-7835-4d40-ac80-fe27d581ffd1,context,,
tasks,b0ca154d-75f7-4104-b6e6-59e74f2c6b57,context,,
tasks,6fb2d135-21ed-479e-99de-e268c3eff1ae,context,,
tasks,7e86695f-e7af-4f30-bd8b-ad8ed7c935c1,context,,
tasks,308e5736-4232-4c04-af00-d2119c3be6a9,context,,
tasks,e362059d-b36a-43d0-8c3b-d89f4beb40a4,context,,
tasks,92be44c3-d62d-4cc6-a205-dec20509cb67,context,,
tasks,c9522199-fb71-417c-b949-a8b5b61f6785,context,,
tasks,1b4b010f-865c-4fcb-ac24-3cc3c13fab5c,context,,
tasks,9f9f1bc1-503d-4539-92a5-dfdba509d995,context,,
tasks,b65f5bfe-f6b1-4bd6-bba0-92b04843b3e5,context,,
tasks,112ffc7d-89be-4ca1-8463-12df7f1f0e65,context,,
tasks,81abfb26-2e78-4853-91a9-6e570372732f,context,,
tasks,f3f0123b-0f01-4ab7-9746-2d2a82b820e9,context,,
tasks,57cac178-e0b3-48b4-a957-c2eff76e2585,context,,
tasks,f04742c4-fa98-409e-921f-799bedec380d,context,,
tasks,9ec5d961-b17a-444b-a6a8-3ddabfa4f632,context,,
tasks,00e1c4b1-132b-4502-90e4-773d1b75c3de,context,,
tasks,2b98bc51-3d31-4f97-a441-6bcac1eb2c33,context,,
tasks,a65d5b98-9330-4f0c-8bf6-2aa2912903ee,context,,
tasks,b3634098-1696-4bfa-bdf9-33654bc75042,context,,
tasks,ce0d76f3-63d4-4c3f-9cfe-8292a1e09daa,context,,
tasks,a0aef45c-e81b-4b53-b6f9-2a9c2ed8cc6b,context,,
tasks,bdd1037b-4c36-46cd-8fee-76ba43c2eeb6,context,,
tasks,2b657abb-b17e-4fae-a116-07c8aff284c8,context,,
tasks,794efddc-2753-42c3-b2fe-ce8e5bee2e1c,context,,
tasks,815eb55b-baa8-46e8-ac5c-4f8a3c46fa40,context,,
tasks,2302d6c6-23c2-40d8-a53f-60169cbe291b,context,,
tasks,ad1a1383-ea90-480b-9c4d-c53112f6fdf9,context,,
tasks,0c2d27eb-705d-401d-adf0-c7ff66ccd685,context,,
tasks,c8b6c766-8e9d-41ea-9509-86cd2a1de5e3,context,@writing,
tasks,3b8f8213-8f99-4584-87d2-b2a90e0ed44c,context,,
tasks,00359d26-c22d-4991-9e0a-f777f8af2c37,context,,
tasks,186734e1-26c8-44d0-b82d-1e42a1a73bd2,context,,
tasks,c8365d3e-6225-43a9-8477-a451dc78b964,context,,
tasks,2e6e17ed-72bf-4300-a075-8467ccc75162,context,,
tasks,05a571a5-fafa-4f65-b5e4-6e21d2bf369b,context,,
tasks,00310fef-9342-4258-be46-9c907cda8322,context,,
tasks,376201a7-3e0c-4713-9d34-799be8db7f0e,context,,
tasks,8b42097b-0a0c-42c1-b4c0-7a9a479be27b,context,,
tasks,580bf061-23c5-47ed-bfd1-15390af5634f,context,,
tasks,30cc811c-4b02-425e-a980-5abeee91721c,context,,
tasks,56278d28-1a05-4a16-bf3d-885e64685075,context,,
tasks,126ba33e-c4e8-4e4c-b3fa-d073d4b94966,context,,
tasks,d037077c-6f5b-4663-885b-07f76ba4f334,context,,
tasks,41b4c695-dea0-4edf-b06b-5619aec1d62c,context,,
tasks,a40cb642-b24b-4d66-8c5d-26be763546d4,context,,
tasks,35720a32-a05a-40f2-bf00-35dfbd8de762,context,,
tasks,29e95804-05b4-4d26-b967-7752bf7d8227,context,,
tasks,50f16231-55ec-4b75-8023-3ed3c00c575b,context,,
tasks,e257eee8-c98a-47d6-8b2a-45f8e1f3817c,context,,
tasks,5e4eef2d-0738-45cd-b01c-d3002b7be080,context,,
tasks,ca5186ac-6348-459f-8b1c-931dc2cbe44f,context,,
tasks,b38f8f27-76d8-448c-9970-cb693c94f2e8,context,,
tasks,c66b94a6-f1da-4a36-a5a5-d3080dd10818,context,,
tasks,ed4e20a2-f244-48e1-88f4-ac839b767c38,context,,
tasks,81d9436d-f17a-4034-87ee-82f5ae91d7da,context,,
tasks,4fa56201-8f75-4154-b871-a69c7d728822,context,,
tasks,c16f4371-45f6-4189-8189-3495d4b89ed9,context,,
tasks,0fc2ffe8-0d89-48ab-b14a-157673d96da0,context,,
tasks,e3c6d2dd-e2c0-4f92-bf87-384bfc5dc217,context,,
tasks,11be0684-735a-4dfd-9484-1a5a1b0b459b,context,,
tasks,4532a068-843f-4483-a7a0-10f130341309,context,,
tasks,9244324c-4b48-428c-8e4f-7cd57ff7898d,context,,
tasks,071df237-53fb-4f08-b721-2ff6d8a217ff,context,,
tasks,0fb7dc1d-2071-48af-9ffc-5dbeb5431d51,context,,
tasks,9e2987e7-50bb-487b-90a5-ff3571b123b6,context,,
tasks,a732ab65-b9dd-4cc7-ae58-e75d46f3146c,context,,
tasks,1d947de3-ccaa-4954-a922-f988466f6a9c,context,,
tasks,6fe8387a-bd47-4abc-9e6f-9717b77fbbc0,context,,
tasks,d5c815ed-cc3b-4ed6-9e79-f238f1c4ca6a,context,,
tasks,75a3e012-10e1-4719-a92e-161532cd9346,context,,
tasks,946da793-80aa-4dc6-a5df-bbd559e47acb,context,,
tasks,6981adbe-9690-438c-ae2e-ef6b7e2d5bda,context,,
tasks,68b133a7-dcd5-4e6c-94a4-d873f3238d68,context,,
tasks,5926aff8-4fcc-4a4c-b18b-a0ef66bc14da,context,,
tasks,1054aec0-c605-4a09-b9b8-b4274be2f30b,context,,
tasks,de4af2a6-d75d-4479-82fd-72654ecf681b,context,,
tasks,092f3dcc-5df0-4e00-a3c3-cd8aeeb9445b,context,,
